"DATE","HOUR","YEAR","SO2","NO","NO2","NOX","O3","CO","PM10","PM2.5","VV","DD","TMP","HR","PRB","MONTH"
"28-03-2016","24:00","2016",1,10,20,17.1933099961105,70,0.1,16,4,3.3,22,18.5,70,1022,"March"
"29-03-2016","24:00","2016",1,4.36969930609098,10.7337437475952,17.1933099961105,83,0.1,19,4,2.9,21,18.4,63,1017,"March"
"30-03-2016","24:00","2016",2,4.36969930609098,10.7337437475952,17.1933099961105,79,0.1,15,4,1.9,7,18.1,63,1011,"March"
"31-03-2016","24:00","2016",1,10,20,35,86,0.1,20,4,4.9,17,18,63,1016,"March"
"01-04-2016","24:00","2016",1,10,20,35,93,0.1,26,5,4.4,20,17.8,52,1017,"April"
"02-04-2016","24:00","2016",2,9,20,34,91,0.1,18,3,3.5,7,17.4,55,1013,"April"
"03-04-2016","24:00","2016",1,10,18,33,83,0.1,12,1,3.4,7,18.4,61,1018,"April"
"04-04-2016","24:00","2016",1,10,20,17.1933099961105,81,0.1,18,3,3.7,6,19.2,62,1020,"April"
"05-04-2016","24:00","2016",1,4.36969930609098,18,34,71,0.1,16,3,5.2,6,19.2,67,1017,"April"
"06-04-2016","24:00","2016",2,7,14,25,78,0.2,21,4,5.6,20,18.6,63,1013,"April"
"07-04-2016","24:00","2016",2,4,12,18,89,0.2,28,6,4.4,21,18.7,57,1013,"April"
"08-04-2016","24:00","2016",2,4,12,18,92,0.2,39,8,4.5,19,19,60,1015,"April"
"09-04-2016","24:00","2016",2,3,10,15,92,0.2,34,7,3.6,7,18.1,64,1016,"April"
"10-04-2016","24:00","2016",1,3,10,15,87,0.1,16,3,3.4,7,18.7,53,1014,"April"
"11-04-2016","24:00","2016",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,1.2,7,21.4533478893741,64.4642195031517,1016.13124775261,"April"
"12-04-2016","24:00","2016",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,24.4685582822086,6.34712371946414,1.4,294,21.4533478893741,64.4642195031517,1016.13124775261,"April"
"13-04-2016","24:00","2016",2,4,16,22,81,0.1,13,3,1.6,153,19.4,61,1016,"April"
"14-04-2016","24:00","2016",2,6,20,29,76,0.1,12,2,2.1,177,20.2,60,1014,"April"
"15-04-2016","24:00","2016",2,6,21,30,64,0.1,15,3,2.6,175,19.6,68,1015,"April"
"16-04-2016","24:00","2016",2,7,19,29,60,0.1,14,3,1.7,178,21,67,1016,"April"
"17-04-2016","24:00","2016",3,7,18,29,54,0.1,14,5,2,178,20.7,72,1014,"April"
"18-04-2016","24:00","2016",2,4,13,20,62,0.1,17,3,2.8,180,20.8,66,1010,"April"
"19-04-2016","24:00","2016",2,5,20,27,80,0.1,22,3,3.2,294,20.1,58,1013,"April"
"20-04-2016","24:00","2016",2,7,22,32,74,0.1,18,3,2.9,40,20.1,56,1019,"April"
"21-04-2016","24:00","2016",2,4,15,21,80,0.1,14,3,1.5,136,20.5,60,1019,"April"
"22-04-2016","24:00","2016",2,6,18,28,67,0.1,15,3,1.9,7,21,63,1019,"April"
"23-04-2016","24:00","2016",2,4,11,17,66,0.1,9,2,3.1,7,21,64,1016,"April"
"24-04-2016","24:00","2016",2,3,9,14,80,0.1,11,2,3.4,18,19.8,59,1014,"April"
"25-04-2016","24:00","2016",2,4,11,18,77,0.1,21,3,4,20,20.2,56,1012,"April"
"26-04-2016","24:00","2016",2,4,11,18,85,0.1,23,4,3.7,7,20.3,58,1011,"April"
"27-04-2016","24:00","2016",2,4,12,19,83,0.1,21,5,3.5,7,20.4,59,1007,"April"
"28-04-2016","24:00","2016",2,5,13,19,73,0.1,18,4,3.1,43,18.9,68,1006,"April"
"29-04-2016","24:00","2016",2,4,11,17,62,0.1,14,3,3,23,20.2,64,1007,"April"
"30-04-2016","24:00","2016",2,4,10,16,70,0.1,22,4,4,22,19.9,67,1014,"April"
"01-05-2016","24:00","2016",2,4,9,15,89,0.1,30,7,3.7,7,19.9,64,1016,"May"
"02-05-2016","24:00","2016",2,4,9,15,97,0.1,33,8,3.5,7,20.9,62,1012,"May"
"03-05-2016","24:00","2016",2,4,13,19,92,0.1,30,7,2.3,7,20.7,60,1009,"May"
"04-05-2016","24:00","2016",2,4,13,19,86,0.1,26,6,2.4,293,21.1,58,1006,"May"
"05-05-2016","24:00","2016",2,4,12,18,93,0.1,27,6.34712371946414,1.9,294,20.9,58,1011,"May"
"06-05-2016","24:00","2016",2,4,12,19,90,0.1,20,6.34712371946414,3,6,20.6,53,1014,"May"
"07-05-2016","24:00","2016",2,4,10,17,75,0.1,15,3,2.5,290,20.7,57,1011,"May"
"08-05-2016","24:00","2016",2,4,9,14,69,0.1,17,6.34712371946414,2.9,292,22.1,58,1002,"May"
"09-05-2016","24:00","2016",2,5,13,20,74,0.1,14,6.34712371946414,2.2,154,20,65,1006,"May"
"10-05-2016","24:00","2016",2,4,12,18,83,0.1,19,6.34712371946414,2.7,294,21.2,56,1006,"May"
"11-05-2016","24:00","2016",2,4,11,17,87,0.1,18,4,2.9,293,21.3,54,1008,"May"
"12-05-2016","24:00","2016",2,5,12,19,74,0.1,16,7,2.7,6,20.9,56,1010,"May"
"13-05-2016","24:00","2016",2,4,10,17,80,0.1,19,8,3.4,7,19.9,61,1012,"May"
"14-05-2016","24:00","2016",2,4,9,15,83,0.1,23,6.34712371946414,4.3,21,19.8,58,1011,"May"
"15-05-2016","24:00","2016",2,4,8,14,96,0.1,25,10,4.2,20,19.8,59,1010,"May"
"16-05-2016","24:00","2016",3.16059793024147,4.36969930609098,10.7337437475952,17.1933099961105,72.1123595505618,0.160153102336825,32,6.34712371946414,4.2,19,21.4533478893741,64.4642195031517,1016.13124775261,"May"
